Date,Open,High,Low,Close,Adj Close,Volume
2016-11-03,110.980003,111.459999,109.550003,109.830002,107.183456,26932602
2016-11-04,108.529999,110.250000,108.110001,108.839996,106.217308,30836997
2016-11-07,110.080002,110.510002,109.459999,110.410004,107.749474,32560000
2016-11-08,110.309998,111.720001,109.699997,111.059998,108.383820,24254179
2016-11-09,109.879997,111.320000,108.050003,110.879997,108.208130,59176361
2016-11-10,111.089996,111.089996,105.830002,107.790001,105.192604,57134541
2016-11-11,107.120003,108.870003,106.550003,108.430000,105.817200,34143898
2016-11-14,107.709999,107.808998,104.080002,105.709999,103.162727,51175504
2016-11-15,106.570000,107.680000,106.159302,107.110001,104.528999,32264510
2016-11-16,106.699997,110.230003,106.599998,109.989998,107.339600,58840522
2016-11-17,109.809998,110.349998,108.830002,109.949997,107.300568,27632003
2016-11-18,109.720001,110.540001,109.660004,110.059998,107.407898,28428917
2016-11-21,110.120003,111.989998,110.010002,111.730003,109.037666,29264571
2016-11-22,111.949997,112.419998,111.400002,111.800003,109.105995,25965534
2016-11-23,111.360001,111.510002,110.330002,111.230003,108.549728,27426394
2016-11-25,111.129997,111.870003,110.949997,111.790001,109.096222,11475922
2016-11-28,111.430000,112.464996,111.389999,111.570000,108.881508,27193983
2016-11-29,110.779999,112.029999,110.070000,111.459999,108.774178,28528750
2016-11-30,111.599998,112.199997,110.269997,110.519997,107.856804,36162258
2016-12-01,110.364998,110.940002,109.029999,109.489998,106.851624,37086862
2016-12-02,109.169998,110.089996,108.849998,109.900002,107.251762,26527997
2016-12-05,110.000000,110.029999,108.250000,109.110001,106.480820,34324540
2016-12-06,109.500000,110.360001,109.190002,109.949997,107.300568,26195462
2016-12-07,109.260002,111.190002,109.160004,111.029999,108.354523,29998719
2016-12-08,110.860001,112.430000,110.599998,112.120003,109.418259,27068316
2016-12-09,112.309998,114.699997,112.309998,113.949997,111.204178,34402627
2016-12-12,113.290001,115.000000,112.489998,113.300003,110.569832,26374377
2016-12-13,113.839996,115.919998,113.750000,115.190002,112.414307,43733811
2016-12-14,115.040001,116.199997,114.980003,115.190002,112.414307,34031834
2016-12-15,115.379997,116.730003,115.230003,115.820000,113.029106,46524544
2016-12-16,116.470001,116.500000,115.644997,115.970001,113.175491,44351134
2016-12-19,115.800003,117.379997,115.750000,116.639999,113.829338,27779423
2016-12-20,116.739998,117.500000,116.680000,116.949997,114.131897,21424965
2016-12-21,116.800003,117.400002,116.779999,117.059998,114.239227,23724084
2016-12-22,116.349998,116.510002,115.639999,116.290001,113.487785,26085854
2016-12-23,115.589996,116.519997,115.589996,116.519997,113.712234,14249484
2016-12-27,116.519997,117.800003,116.489998,117.260002,114.434410,18296855
2016-12-28,117.519997,118.016602,116.199997,116.760002,113.946472,20905892
2016-12-29,116.449997,117.109497,116.400002,116.730003,113.917191,15039519
2016-12-30,116.650002,117.199997,115.430000,115.820000,113.029106,30586265
2017-01-03,115.800003,116.330002,114.760002,116.150002,113.351143,28781865
2017-01-04,115.849998,116.510002,115.750000,116.019997,113.224289,21118116
2017-01-05,115.919998,116.864197,115.809998,116.610001,113.800064,22193587
2017-01-06,116.779999,118.160004,116.470001,117.910004,115.068748,31751900
2017-01-09,117.949997,119.430000,117.940002,118.989998,116.122711,33561948
2017-01-10,118.769997,119.379997,118.300003,119.110001,116.239822,24462051
2017-01-11,118.739998,119.930000,118.599998,119.750000,116.864418,27588593
2017-01-12,118.894997,119.300003,118.209999,119.250000,116.376465,27086220
2017-01-13,119.110001,119.620003,118.809998,119.040001,116.171524,26111948
2017-01-17,118.339996,120.239998,118.220001,120.000000,117.108376,34439843
2017-01-18,120.000000,120.500000,119.709999,119.989998,117.098625,23712961
2017-01-19,119.400002,120.089996,119.370003,119.779999,116.893692,25597291
2017-01-20,120.449997,120.449997,119.734596,120.000000,117.108376,32597892
2017-01-23,120.000000,120.809998,119.769997,120.080002,117.186462,22050218
2017-01-24,119.550003,120.099998,119.500000,119.970001,117.079117,23211038
2017-01-25,120.419998,122.099998,120.279999,121.879997,118.943092,32586673
2017-01-26,121.669998,122.440002,121.599998,121.940002,119.001633,26337576
2017-01-27,122.139999,122.349998,121.599998,121.949997,119.011398,20562944
2017-01-30,120.930000,121.629997,120.660004,121.629997,118.699104,30377503
2017-01-31,121.150002,121.389999,120.620003,121.349998,118.425842,49200993
2017-02-01,127.029999,130.490005,127.010002,128.750000,125.647530,111985040
2017-02-02,127.974998,129.389999,127.779999,128.529999,125.432838,33710411
2017-02-03,128.309998,129.190002,128.160004,129.080002,125.969589,24507301
2017-02-06,129.130005,130.500000,128.899994,130.289993,127.150436,26845924
2017-02-07,130.539993,132.089996,130.449997,131.529999,128.360580,38183841
2017-02-08,131.350006,132.220001,131.220001,132.039993,128.858246,22941341
2017-02-09,131.649994,132.445007,131.119995,132.419998,129.368729,28349859
2017-02-10,132.460007,132.940002,132.050003,132.119995,129.075592,20065458
2017-02-13,133.080002,133.820007,132.750000,133.289993,130.218674,23035421
2017-02-14,133.470001,135.089996,133.250000,135.020004,131.908875,33226223
2017-02-15,135.520004,136.270004,134.619995,135.509995,132.387543,35623100
2017-02-16,135.669998,135.899994,134.839798,135.345001,132.226334,22584555
2017-02-17,135.100006,135.830002,135.100006,135.720001,132.592667,22198197
2017-02-21,136.229996,136.750000,135.979996,136.699997,133.550079,24507156
2017-02-22,136.429993,137.119995,136.110001,137.110001,133.950623,20836932
2017-02-23,137.380005,137.479996,136.300003,136.529999,133.384003,20788186
2017-02-24,135.910004,136.660004,135.279999,136.660004,133.511032,21776585
2017-02-27,137.139999,137.434998,136.279999,136.929993,133.774796,20257426
2017-02-28,137.080002,137.434998,136.699997,136.990005,133.833420,23482860
2017-03-01,137.889999,140.149994,137.595001,139.789993,136.568848,36414585
2017-03-02,140.000000,140.278595,138.759995,138.960007,135.758041,26210984
2017-03-03,138.779999,139.830002,138.589996,139.779999,136.559158,21571121
2017-03-06,139.365005,139.770004,138.595901,139.339996,136.129257,21750044
2017-03-07,139.059998,139.979996,138.789993,139.520004,136.305084,17446297
2017-03-08,138.949997,139.800003,138.820007,139.000000,135.797089,18707236
2017-03-09,138.740005,138.789993,137.050003,138.679993,135.484467,22155904
2017-03-10,139.250000,139.357101,138.639999,139.139999,135.933899,19612801
2017-03-13,139.160004,139.429993,138.820007,139.199997,135.992508,17421717
2017-03-14,139.300003,139.649994,138.839996,138.990005,135.787323,15309065
2017-03-15,139.410004,140.750107,139.024994,140.460007,137.223450,25691774
2017-03-16,140.720001,141.020004,140.259995,140.690002,137.448151,19231998
2017-03-17,141.000000,141.000000,139.889999,139.990005,136.764313,43884952
2017-03-20,140.399994,141.500000,140.229996,141.460007,138.200394,21542038
2017-03-21,142.110001,142.800003,139.729996,139.839996,136.617691,39529912
2017-03-22,139.845001,141.600006,139.759995,141.419998,138.161301,25860165
2017-03-23,141.259995,141.584396,140.610001,140.919998,137.672836,20346301
2017-03-24,141.500000,141.740005,140.350006,140.639999,137.399292,22395563
2017-03-27,139.389999,141.220001,138.619995,140.880005,137.633743,23575094
2017-03-28,140.910004,144.039993,140.619995,143.800003,140.486481,33374805
2017-03-29,143.679993,144.490005,143.190002,144.119995,140.799072,29189955
2017-03-30,144.190002,144.500000,143.500000,143.929993,140.613510,21207252
2017-03-31,143.720001,144.270004,143.009995,143.660004,140.349686,19661651
2017-04-03,143.710007,144.119995,143.050003,143.699997,140.388809,19985714
2017-04-04,143.250000,144.889999,143.169998,144.770004,141.434143,19891354
2017-04-05,144.220001,145.460007,143.809998,144.020004,140.701431,27717854
2017-04-06,144.289993,144.520004,143.449997,143.660004,140.349686,21149034
2017-04-07,143.729996,144.179993,143.270004,143.339996,140.037094,16672198
2017-04-10,143.600006,143.879196,142.899994,143.169998,139.871002,18933397
2017-04-11,142.940002,143.350006,140.059998,141.630005,138.366516,30379376
2017-04-12,141.600006,142.149994,141.009995,141.800003,138.532562,20350000
2017-04-13,141.910004,142.380005,141.050003,141.050003,137.799850,17822880
2017-04-17,141.479996,141.880005,140.869995,141.830002,138.561890,16582094
2017-04-18,141.410004,142.039993,141.110001,141.199997,137.946426,14697544
2017-04-19,141.880005,142.000000,140.449997,140.679993,137.438370,17328375
2017-04-20,141.220001,142.919998,141.160004,142.440002,139.157837,23319562
2017-04-21,142.440002,142.679993,141.850006,142.270004,138.991760,17320928
2017-04-24,143.500000,143.949997,143.179993,143.639999,140.330170,17134333
2017-04-25,143.910004,144.899994,143.869995,144.529999,141.199661,18848191
2017-04-26,144.470001,144.600006,143.376205,143.679993,140.369232,20041241
2017-04-27,143.922501,144.160004,143.309998,143.789993,140.476730,14246347
2017-04-28,144.089996,144.300003,143.270004,143.649994,140.339890,20860358
2017-05-01,145.100006,147.199997,144.960007,146.580002,143.202469,33602943
2017-05-02,147.539993,148.089996,146.839996,147.509995,144.111023,45352194
2017-05-03,145.589996,147.490005,144.270004,147.059998,143.671356,45697034
2017-05-04,146.520004,147.139999,145.809998,146.529999,143.153580,23371872
2017-05-05,146.759995,148.979996,146.759995,148.960007,145.527573,27327725
2017-05-08,149.029999,153.699997,149.029999,153.009995,149.484238,48752413
2017-05-09,153.869995,154.880005,153.449997,153.990005,150.441666,39130363
2017-05-10,153.630005,153.940002,152.110001,153.259995,149.728485,25805692
2017-05-11,152.449997,154.070007,152.309998,153.949997,150.557358,27255058
2017-05-12,154.699997,156.419998,154.669998,156.100006,152.659943,32527017
2017-05-15,156.009995,156.649994,155.050003,155.699997,152.268768,26009719
2017-05-16,155.940002,156.059998,154.720001,155.470001,152.043823,20048478
2017-05-17,153.600006,154.570007,149.710007,150.250000,146.938904,50767678
2017-05-18,151.270004,153.339996,151.130005,152.539993,149.178375,33568215
2017-05-19,153.380005,153.979996,152.630005,153.059998,149.686935,26960788
2017-05-22,154.000000,154.580002,152.910004,153.990005,150.596451,22966437
2017-05-23,154.899994,154.899994,153.309998,153.800003,150.410675,19918871
2017-05-24,153.839996,154.169998,152.669998,153.339996,149.960724,19219154
2017-05-25,153.729996,154.350006,153.029999,153.869995,150.479141,19235598
2017-05-26,154.000000,154.240005,153.309998,153.610001,150.224854,21927637
2017-05-30,153.419998,154.429993,153.330002,153.669998,150.283508,20126851
2017-05-31,153.970001,154.169998,152.380005,152.759995,149.393539,24451164
2017-06-01,153.169998,153.330002,152.220001,153.179993,149.804260,16404088
2017-06-02,153.580002,155.449997,152.889999,155.449997,152.024277,27770715
2017-06-05,154.339996,154.449997,153.460007,153.929993,150.537750,25331662
2017-06-06,153.899994,155.809998,153.779999,154.449997,151.046341,26624926
2017-06-07,155.020004,155.979996,154.479996,155.369995,151.946060,21069647
2017-06-08,155.250000,155.539993,154.399994,154.990005,151.574432,21250798
2017-06-09,155.190002,155.190002,146.020004,148.979996,145.696823,64882657
2017-06-12,145.740005,146.089996,142.509995,145.419998,142.215302,72307330
2017-06-13,147.160004,147.449997,145.149994,146.589996,143.359543,34165445
2017-06-14,147.500000,147.500000,143.839996,145.160004,141.961014,31531232
2017-06-15,143.320007,144.479797,142.210007,144.289993,141.110168,32165373
2017-06-16,143.779999,144.500000,142.199997,142.270004,139.134735,50361093
2017-06-19,143.660004,146.740005,143.660004,146.339996,143.115005,32541404
2017-06-20,146.869995,146.869995,144.940002,145.009995,141.814316,24900073
2017-06-21,145.520004,146.069305,144.610001,145.869995,142.655380,21265751
2017-06-22,145.770004,146.699997,145.119904,145.630005,142.420700,19106294
2017-06-23,145.130005,147.160004,145.110001,146.279999,143.056366,35439389
2017-06-26,147.169998,148.279999,145.380005,145.820007,142.606491,25692361
2017-06-27,145.009995,146.160004,143.619995,143.729996,140.562546,24761891
2017-06-28,144.490005,146.110001,143.160095,145.830002,142.616302,22082432
2017-06-29,144.710007,145.130005,142.279999,143.679993,140.513657,31499368
2017-06-30,144.449997,144.960007,143.779999,144.020004,140.846161,23024107
2017-07-03,144.880005,145.300095,143.100006,143.500000,140.337662,14277848
2017-07-05,143.690002,144.789993,142.723694,144.089996,140.914627,21569557
2017-07-06,143.020004,143.500000,142.410004,142.729996,139.584579,24128782
2017-07-07,142.899994,144.750000,142.899994,144.179993,141.002640,19201712
2017-07-10,144.110001,145.949997,143.369995,145.059998,141.863251,21090636
2017-07-11,144.729996,145.850006,144.380005,145.529999,142.322876,19781836
2017-07-12,145.869995,146.179993,144.820007,145.740005,142.528259,24884478
2017-07-13,145.500000,148.490005,145.440002,147.770004,144.513519,25199373
2017-07-14,147.970001,149.330002,147.330002,149.039993,145.755539,20132061
2017-07-17,148.820007,150.899994,148.570007,149.559998,146.264053,23793456
2017-07-18,149.199997,150.130005,148.669998,150.080002,146.772598,17868792
2017-07-19,150.479996,151.419998,149.949997,151.020004,147.691910,20922969
2017-07-20,151.500000,151.740005,150.190002,150.339996,147.026871,17243748
2017-07-21,149.990005,150.440002,148.880005,150.270004,146.958450,26252630
2017-07-24,150.580002,152.440002,149.899994,152.089996,148.738312,21493160
2017-07-25,151.800003,153.839996,151.800003,152.740005,149.374008,18853932
2017-07-26,153.350006,153.929993,153.059998,153.460007,150.078125,15780951
2017-07-27,153.750000,153.990005,147.300003,150.559998,147.242050,32476337
2017-07-28,149.889999,150.229996,149.190002,149.500000,146.205399,17213653
2017-07-31,149.899994,150.330002,148.130005,148.729996,145.452377,19845920
2017-08-01,149.100006,150.220001,148.410004,150.050003,146.743225,35368645
2017-08-02,159.279999,159.750000,156.160004,157.139999,153.677048,69936800
2017-08-03,157.050003,157.210007,155.020004,155.570007,152.141678,27097296
2017-08-04,156.070007,157.399994,155.690002,156.389999,152.943573,20559852
2017-08-07,157.059998,158.919998,156.670105,158.809998,155.310211,21870321
2017-08-08,158.600006,161.830002,158.270004,160.080002,156.552246,36205896
2017-08-09,159.259995,161.270004,159.110001,161.059998,157.510651,26131530
2017-08-10,159.899994,160.000000,154.630005,155.320007,152.045837,40804273
2017-08-11,156.600006,158.572800,156.070007,157.479996,154.160294,26257096
2017-08-14,159.320007,160.210007,158.750000,159.850006,156.480362,22122734
2017-08-15,160.660004,162.195007,160.139999,161.600006,158.193466,29465487
2017-08-16,161.940002,162.509995,160.149994,160.949997,157.557129,27671612
2017-08-17,160.520004,160.710007,157.839996,157.860001,154.532288,27940565
2017-08-18,157.860001,159.500000,156.720001,157.500000,154.179855,27428069
2017-08-21,157.500000,157.889999,155.110107,157.210007,153.895966,26368528
2017-08-22,158.229996,160.000000,158.020004,159.779999,156.411789,21604585
2017-08-23,159.070007,160.470001,158.880005,159.979996,156.607544,19399081
2017-08-24,160.429993,160.740005,158.550003,159.270004,155.912552,19818918
2017-08-25,159.649994,160.559998,159.270004,159.860001,156.490097,25480063
2017-08-28,160.139999,162.000000,159.929993,161.470001,158.066162,25965972
2017-08-29,160.100006,163.119995,160.000000,162.910004,159.475830,29516910
2017-08-30,163.800003,163.889999,162.610001,163.350006,159.906555,27269584
2017-08-31,163.639999,164.520004,163.479996,164.000000,160.542877,26785096
2017-09-01,164.800003,164.940002,163.630005,164.050003,160.591797,16591051
2017-09-05,163.750000,164.250000,160.559998,162.080002,158.663300,29536314
2017-09-06,162.710007,162.990005,160.520004,161.910004,158.496933,21651726
2017-09-07,162.089996,162.240005,160.360001,161.259995,157.860611,21928502
2017-09-08,160.860001,161.149994,158.529999,158.630005,155.286087,28611535
2017-09-11,160.500000,162.050003,159.889999,161.500000,158.095520,31580798
2017-09-12,162.610001,163.960007,158.770004,160.860001,157.469055,71714046
2017-09-13,159.869995,159.960007,157.910004,159.649994,156.284561,44907361
2017-09-14,158.990005,159.399994,158.089996,158.279999,154.943405,23760749
2017-09-15,158.470001,160.970001,158.000000,159.880005,156.509705,49114602
2017-09-18,160.110001,160.500000,157.994995,158.669998,155.325195,28269435
2017-09-19,159.509995,159.770004,158.440002,158.729996,155.383957,20810632
2017-09-20,157.899994,158.259995,153.830002,156.070007,152.780029,52951364
2017-09-21,155.800003,155.800003,152.750000,153.389999,150.156509,37511661
2017-09-22,152.020004,152.270004,150.559998,151.889999,148.688110,46645443
2017-09-25,149.990005,151.830002,149.160004,150.550003,147.376373,44387336
2017-09-26,151.779999,153.919998,151.690002,153.139999,149.911774,36660045
2017-09-27,153.800003,154.718903,153.539993,154.229996,150.978760,25504227
2017-09-28,153.889999,154.279999,152.699997,153.279999,150.048828,22005455
2017-09-29,153.210007,154.130005,152.000000,154.119995,150.871094,26299810
2017-10-02,154.259995,154.449997,152.720001,153.809998,150.567657,18698842
2017-10-03,154.009995,155.089996,153.910004,154.479996,151.223541,16230293
2017-10-04,153.630005,153.860001,152.460007,153.479996,150.244614,20163750
2017-10-05,154.179993,155.440002,154.050003,155.389999,152.114349,21283769
2017-10-06,154.970001,155.490005,154.559998,155.300003,152.026230,17407558
2017-10-09,155.809998,156.729996,155.485001,155.839996,152.554871,16262923
2017-10-10,156.054993,158.000000,155.100006,155.899994,152.613571,15617014
2017-10-11,155.970001,156.979996,155.750000,156.550003,153.249893,16905640
2017-10-12,156.350006,157.369995,155.729904,156.000000,152.711502,16125054
2017-10-13,156.729996,157.279999,156.410004,156.990005,153.680618,16394188
2017-10-16,157.899994,160.000000,157.649994,159.880005,156.509705,24121452
2017-10-17,159.779999,160.869995,159.229996,160.470001,157.087265,18997275
2017-10-18,160.419998,160.710007,159.600006,159.759995,156.392227,16374164
2017-10-19,156.750000,157.080002,155.020004,155.979996,152.691910,42584166
2017-10-20,156.610001,157.750000,155.960007,156.250000,152.956223,23974146
2017-10-23,156.889999,157.690002,155.500000,156.169998,152.877899,21984327
2017-10-24,156.289993,157.419998,156.199997,157.100006,153.788300,17757230
2017-10-25,156.910004,157.550003,155.270004,156.410004,153.112839,21207098
2017-10-26,157.229996,157.829498,156.779999,157.410004,154.091751,17000469
2017-10-27,159.289993,163.600006,158.699997,163.050003,159.612854,44454160
2017-10-30,163.889999,168.070007,163.720001,166.720001,163.205490,44700772
2017-10-31,167.899994,169.649902,166.940002,169.039993,165.476578,36046828
2017-11-01,169.869995,169.940002,165.610001,166.889999,163.371933,33637762
2017-11-02,167.639999,168.500000,165.279999,168.110001,164.566193,41393373
2017-11-03,174.000000,174.259995,171.119995,172.500000,168.863678,59398631
2017-11-06,172.365005,174.990005,171.720001,174.250000,170.576782,35026306
2017-11-07,173.910004,175.250000,173.600006,174.809998,171.124954,24361485
2017-11-08,174.660004,176.240005,174.330002,176.240005,172.524811,24409527
2017-11-09,175.110001,176.095001,173.139999,175.880005,172.172409,29482596
2017-11-10,175.110001,175.380005,174.270004,174.669998,171.141190,25145500
2017-11-13,173.500000,174.500000,173.399994,173.970001,170.455322,16982080
2017-11-14,173.039993,173.479996,171.179993,171.339996,167.878433,24782487
2017-11-15,169.970001,170.319702,168.380005,169.080002,165.664124,29158070
2017-11-16,171.179993,171.869995,170.300003,171.100006,167.643311,23637484
2017-11-17,171.039993,171.389999,169.639999,170.149994,166.712448,21899544
2017-11-20,170.289993,170.559998,169.559998,169.979996,166.545929,16262447
2017-11-21,170.779999,173.699997,170.779999,173.139999,169.642075,25131295
2017-11-22,173.360001,175.000000,173.050003,174.960007,171.425323,25588925
2017-11-24,175.100006,175.500000,174.645905,174.970001,171.435120,14026673
2017-11-27,175.050003,175.080002,173.339996,174.089996,170.572891,20716802
2017-11-28,174.300003,174.869995,171.860001,173.070007,169.573517,26428802
2017-11-29,172.630005,172.919998,167.160004,169.479996,166.056046,41666364
2017-11-30,170.429993,172.139999,168.440002,171.850006,168.378128,41527218
2017-12-01,169.949997,171.669998,168.500000,171.050003,167.594315,39759288
2017-12-04,172.479996,172.619995,169.630005,169.800003,166.369553,32542385
2017-12-05,169.059998,171.520004,168.399994,169.639999,166.212799,27350154
2017-12-06,167.500000,170.204697,166.460007,169.009995,165.595505,28560000
2017-12-07,169.029999,170.440002,168.910004,169.320007,165.899277,25673308
2017-12-08,170.490005,171.000000,168.820007,169.369995,165.948227,23355231
2017-12-11,169.199997,172.889999,168.789993,172.669998,169.181580,35273759
2017-12-12,172.149994,172.389999,171.460999,171.699997,168.231155,19409230
2017-12-13,172.500000,173.539993,172.000000,172.270004,168.789658,23818447
2017-12-14,172.399994,173.130005,171.649994,172.220001,168.740677,20476541
2017-12-15,173.630005,174.169998,172.460007,173.970001,170.455322,40169307
2017-12-18,174.880005,177.199997,174.860001,176.419998,172.855820,29421114
2017-12-19,175.029999,175.389999,174.089996,174.539993,171.013794,27436447
2017-12-20,174.869995,175.419998,173.250000,174.350006,170.827637,23475649
2017-12-21,174.169998,176.020004,174.100006,175.009995,171.474304,20949896
2017-12-22,174.679993,175.423996,174.500000,175.009995,171.474304,16349444
2017-12-26,170.800003,171.470001,169.679001,170.570007,167.123993,33185536
2017-12-27,170.100006,170.779999,169.710007,170.600006,167.153427,21498213
2017-12-28,171.000000,171.850006,170.479996,171.080002,167.623734,16480187
2017-12-29,170.520004,170.589996,169.220001,169.229996,165.811096,25999922
2018-01-02,170.160004,172.300003,169.259995,172.259995,168.779861,25555934
2018-01-03,172.529999,174.550003,171.960007,172.229996,168.750488,29517899
2018-01-04,172.539993,173.470001,172.080002,173.029999,169.534271,22434597
2018-01-05,173.440002,175.369995,173.050003,175.000000,171.464508,23660018
2018-01-08,174.350006,175.610001,173.929993,174.350006,170.827637,20567766
2018-01-09,174.550003,175.059998,173.410004,174.330002,170.808044,21583997
2018-01-10,173.160004,174.300003,173.000000,174.289993,170.768860,23959895
2018-01-11,174.589996,175.488602,174.490005,175.279999,171.738831,18667729
2018-01-12,176.179993,177.360001,175.649994,177.089996,173.512314,25418080
2018-01-16,177.899994,179.389999,176.139999,176.190002,172.630432,29565947
2018-01-17,176.149994,179.250000,175.070007,179.100006,175.481705,34386836
2018-01-18,179.369995,180.100006,178.250000,179.259995,175.638443,31193352
2018-01-19,178.610001,179.580002,177.410004,178.460007,174.854614,32425067
2018-01-22,177.300003,177.779999,176.601593,177.000000,173.424072,27108551
2018-01-23,177.300003,179.440002,176.820007,177.039993,173.463318,32689146
2018-01-24,177.250000,177.300003,173.199997,174.220001,170.700256,51105090
2018-01-25,174.505005,174.949997,170.529999,171.110001,167.653107,41529004
2018-01-26,172.000000,172.000000,170.059998,171.509995,168.045013,39143011
2018-01-29,170.160004,170.160004,167.070007,167.960007,164.566772,50640406
2018-01-30,165.524994,167.369995,164.699997,166.970001,163.596741,46048185
2018-01-31,166.869995,168.441696,166.500000,167.429993,164.047440,32478930
2018-02-01,167.164993,168.619995,166.759995,167.779999,164.390381,47230787
2018-02-02,166.000000,166.800003,160.100006,160.500000,157.257462,86593825
2018-02-05,159.100006,163.880005,156.000000,156.490005,153.328445,72738522
2018-02-06,154.830002,163.720001,154.000000,163.029999,159.736313,68243838
2018-02-07,163.085007,163.399994,159.068497,159.539993,156.316849,51608580
2018-02-08,160.289993,161.000000,155.029999,155.149994,152.015503,54390516
2018-02-09,157.070007,157.889999,150.240005,156.410004,153.405792,70672608
2018-02-12,158.500000,163.889999,157.509995,162.710007,159.584793,60819539
2018-02-13,161.949997,164.750000,161.649994,164.339996,161.183487,32549163
2018-02-14,163.044998,167.539993,162.880005,167.369995,164.155289,40644933
2018-02-15,169.789993,173.089996,169.000000,172.990005,169.667374,51147171
2018-02-16,172.360001,174.820007,171.770004,172.429993,169.118073,40176091
2018-02-20,172.050003,174.259995,171.419998,171.850006,168.549240,33930540
2018-02-21,172.830002,174.119995,171.009995,171.070007,167.784210,37471623
2018-02-22,171.800003,173.949997,171.710007,172.500000,169.186768,30991940
2018-02-23,173.669998,175.649994,173.539993,175.500000,172.129135,33812360
2018-02-26,176.350006,179.389999,176.210007,178.970001,175.532501,38162174
2018-02-27,179.100006,180.479996,178.160004,178.389999,174.963623,38928125
2018-02-28,179.259995,180.615005,178.050003,178.119995,174.698792,37782138
2018-03-01,178.539993,179.774994,172.660004,175.000000,171.638748,48801970
2018-03-02,172.800003,176.300003,172.449997,176.210007,172.825516,38453950
2018-03-05,175.210007,177.740005,174.520004,176.820007,173.423782,28401366
2018-03-06,177.910004,178.250000,176.130005,176.669998,173.276688,23788506
2018-03-07,174.940002,175.850006,174.270004,175.029999,171.668167,31703462
2018-03-08,175.479996,177.119995,175.070007,176.940002,173.541504,23774107
2018-03-09,177.960007,180.000000,177.389999,179.979996,176.523117,32185162
2018-03-12,180.289993,182.389999,180.210007,181.720001,178.229645,32207081
2018-03-13,182.589996,183.500000,179.240005,179.970001,176.513275,31693529
2018-03-14,180.320007,180.520004,177.809998,178.440002,175.012680,29368356
2018-03-15,178.500000,180.240005,178.070099,178.649994,175.218658,22743798
2018-03-16,178.649994,179.119995,177.619995,178.020004,174.600754,39404688
2018-03-19,177.320007,177.470001,173.660004,175.300003,171.932968,33446771
2018-03-20,175.240005,176.800003,174.940002,175.240005,171.874130,19649350
2018-03-21,175.039993,175.089996,171.259995,171.270004,167.980377,37054935
2018-03-22,170.000000,172.679993,168.600006,168.850006,165.606873,41490767
2018-03-23,168.389999,169.919998,164.940002,164.940002,161.771988,41028784
2018-03-26,168.070007,173.100006,166.440002,172.770004,169.451599,37541236
2018-03-27,173.679993,175.149994,166.919998,168.339996,165.106674,40922579
2018-03-28,167.250000,170.020004,165.190002,166.479996,163.282394,41668545
2018-03-29,167.804993,171.750000,166.899994,167.779999,164.557419,38398505
2018-04-02,167.880005,168.940002,164.470001,166.679993,163.478531,37586791
2018-04-03,167.639999,168.745499,164.880005,168.389999,165.155685,30278046
2018-04-04,164.880005,172.009995,164.770004,171.610001,168.313873,34605489
2018-04-05,172.580002,174.230392,172.080002,172.800003,169.480988,26933197
2018-04-06,170.970001,172.479996,168.199997,168.380005,165.145905,35005290
2018-04-09,169.880005,173.089996,169.845001,170.050003,166.783844,29017718
2018-04-10,173.000000,174.000000,171.529999,173.250000,169.922363,28614241
2018-04-11,172.229996,173.923203,171.699997,172.440002,169.127930,22431640
2018-04-12,173.410004,175.000000,173.039993,174.139999,170.795273,22889285
2018-04-13,174.779999,175.839996,173.850006,174.729996,171.373917,25124255
2018-04-16,175.030106,176.190002,174.830093,175.820007,172.443008,21578420
2018-04-17,176.490005,178.936493,176.410004,178.240005,174.816544,26605442
2018-04-18,177.809998,178.820007,176.880005,177.839996,174.424225,20754538
2018-04-19,174.949997,175.389999,172.660004,172.800003,169.480988,34808800
2018-04-20,170.595001,171.218399,165.429993,165.720001,162.537003,65491140
2018-04-23,166.834793,166.919998,164.089996,165.240005,162.066177,36515477
2018-04-24,165.669998,166.330002,161.220093,162.940002,159.810394,33692017
2018-04-25,162.619995,165.419998,162.410004,163.649994,160.506760,28382084
2018-04-26,164.119995,165.729996,163.369995,164.220001,161.065796,27963014
2018-04-27,164.000000,164.330002,160.630005,162.320007,159.202286,35655839
2018-04-30,162.130203,167.259995,161.839996,165.259995,162.085815,42427424
2018-05-01,166.410202,169.199997,165.270004,169.100006,165.852081,53569376
2018-05-02,175.225006,177.750000,173.800003,176.570007,173.178604,66539371
2018-05-03,175.880005,177.500000,174.441101,176.889999,173.492401,34068180
2018-05-04,178.250000,184.250000,178.169998,183.830002,180.299164,56201317
2018-05-07,185.179993,187.669998,184.750000,185.160004,181.603592,42451423
2018-05-08,184.990005,186.220001,183.664993,186.050003,182.476501,28402777
2018-05-09,186.550003,187.399994,185.220001,187.360001,183.761337,23211241
2018-05-10,187.740005,190.369995,187.649994,190.039993,186.389862,27989289
2018-05-11,189.490005,190.059998,187.449997,188.589996,185.145508,26212221
2018-05-14,189.009995,189.529999,187.860001,188.149994,184.713562,20778772
2018-05-15,186.779999,187.070007,185.100006,186.440002,183.034805,23695159
2018-05-16,186.070007,188.460007,186.000000,188.179993,184.742996,19183064
2018-05-17,188.000000,188.910004,186.360001,186.990005,183.574753,17294029
2018-05-18,187.190002,187.810196,186.130005,186.309998,182.907166,18297728
2018-05-21,188.000000,189.270004,186.910599,187.630005,184.203049,18400787
